,Unnamed: 0,CASENUM,non_motorist,CASENUM_VEH_NO,distraction,region,weight,person involved,age,sex,alcohol,dow,hr,interstate hwy,population class,collision,injury,min,month,specific location,relation to road,intersection type,work zone,year,speed,speed limit,crash type,make,lanes,vehicle occupants,area of impact,distracted_binary
3804,3804,201011176194.0,0,201011176194.01.0,0.0,1.0,135.684,1.0,15_24,M,96.0,4.0,night,0.0,1.0,not_motor_vehicle,none,10.0,9.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,7.0,49.0,2.0,2,55.0,0
3805,3805,201011176198.0,0,201011176198.01.0,1.0,1.0,135.684,1.0,15_24,F,95.0,5.0,afternoon,0.0,8.0,angle,possible,31.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,15_25,78.0,37.0,8.0,1,31.0,1
3806,3806,201011176198.0,0,201011176198.02.0,0.0,1.0,135.684,1.0,over_65,M,95.0,5.0,afternoon,0.0,8.0,angle,possible,31.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,35_45,79.0,49.0,2.0,2,31.0,0
3807,3807,201011176199.0,1,201011176199.01.0,0.0,1.0,27.136999999999997,1.0,45_64,M,96.0,5.0,afternoon,0.0,8.0,not_motor_vehicle,incap,21.0,9.0,1.0,roadside,0.0,0.0,2010.0,998.0,15_25,1.0,23.0,8.0,1,55.0,0
3808,3808,201011176201.0,0,201011176201.01.0,97.0,1.0,54.273,1.0,15_24,M,96.0,5.0,afternoon,0.0,8.0,not_motor_vehicle,non_incap,59.0,9.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,2.0,49.0,2.0,1,55.0,1
3809,3809,201011176219.0,0,201011176219.01.0,0.0,1.0,130.465,1.0,45_64,M,95.0,4.0,afternoon,0.0,2.0,rear_end,non_incap,24.0,9.0,3.0,roadway,1.0,0.0,2010.0,0.0,25_35,21.0,49.0,2.0,1,26.0,0
3810,3810,201011176219.0,0,201011176219.02.0,97.0,1.0,130.465,1.0,15_24,M,95.0,4.0,afternoon,0.0,2.0,rear_end,non_incap,24.0,9.0,3.0,roadway,1.0,0.0,2010.0,998.0,25_35,20.0,12.0,2.0,2,26.0,1
3811,3811,201011176237.0,0,201011176237.01.0,0.0,1.0,300.07,1.0,15_24,F,96.0,2.0,morning_rush,0.0,2.0,rear_end,none,46.0,9.0,1.0,roadway,0.0,0.0,2010.0,0.0,45_55,21.0,24.0,4.0,2,26.0,0
3812,3812,201011176237.0,0,201011176237.02.0,97.0,1.0,300.07,1.0,35_44,M,96.0,2.0,morning_rush,0.0,2.0,rear_end,none,46.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,20.0,52.0,4.0,1,26.0,1
3813,3813,201011176244.0,0,201011176244.01.0,0.0,1.0,52.18600000000001,1.0,over_65,F,96.0,6.0,afternoon,0.0,2.0,angle,possible,34.0,9.0,2.0,roadway,7.0,0.0,2010.0,998.0,15_25,69.0,6.0,8.0,1,31.0,0
3814,3814,201011176244.0,0,201011176244.02.0,0.0,1.0,52.18600000000001,1.0,over_65,F,96.0,6.0,afternoon,0.0,2.0,angle,possible,34.0,9.0,2.0,roadway,7.0,0.0,2010.0,998.0,15_25,68.0,13.0,8.0,1,31.0,0
3815,3815,201011176260.0,0,201011176260.01.0,0.0,1.0,13.047,1.0,15_24,M,12.0,1.0,late_night,0.0,3.0,not_motor_vehicle,incap,19.0,9.0,3.0,roadside,2.0,0.0,2010.0,998.0,N/R,14.0,38.0,2.0,2,55.0,0
3816,3816,201011176261.0,0,201011176261.01.0,0.0,1.0,52.18600000000001,1.0,45_64,M,96.0,4.0,afternoon_rush,0.0,3.0,rear_end,possible,28.0,9.0,3.0,roadway,2.0,0.0,2010.0,0.0,25_35,22.0,20.0,2.0,1,26.0,0
3817,3817,201011176261.0,0,201011176261.02.0,0.0,1.0,52.18600000000001,1.0,15_24,M,97.0,4.0,afternoon_rush,0.0,3.0,rear_end,possible,28.0,9.0,3.0,roadway,2.0,0.0,2010.0,998.0,25_35,20.0,20.0,2.0,1,26.0,0
3818,3818,201011176268.0,0,201011176268.01.0,1.0,1.0,130.465,1.0,45_64,F,96.0,7.0,afternoon,0.0,3.0,angle,none,16.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,35_45,69.0,30.0,2.0,1,32.0,1
3819,3819,201011176268.0,0,201011176268.02.0,1.0,1.0,130.465,1.0,35_44,M,96.0,7.0,afternoon,0.0,3.0,angle,none,16.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,35_45,68.0,20.0,2.0,1,32.0,1
3820,3820,201011176273.0,0,201011176273.01.0,0.0,1.0,52.18600000000001,1.0,35_44,M,96.0,3.0,afternoon,0.0,3.0,angle,possible,24.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,N/R,82.0,59.0,3.0,1,30.0,0
3821,3821,201011176273.0,0,201011176273.02.0,0.0,1.0,52.18600000000001,1.0,45_64,M,96.0,3.0,afternoon,0.0,3.0,angle,possible,24.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,35_45,83.0,7.0,2.0,1,30.0,0
3822,3822,201011176275.0,0,201011176275.01.0,97.0,1.0,300.07,1.0,35_44,M,96.0,3.0,afternoon_rush,0.0,3.0,rear_end,possible,16.0,9.0,5.0,roadway,0.0,0.0,2010.0,998.0,25_35,20.0,24.0,1.0,1,32.0,1
3823,3823,201011176275.0,0,201011176275.02.0,0.0,1.0,300.07,1.0,35_44,F,96.0,3.0,afternoon_rush,0.0,3.0,rear_end,possible,16.0,9.0,5.0,roadway,0.0,0.0,2010.0,0.0,25_35,23.0,37.0,1.0,2,32.0,0
3824,3824,201011176287.0,0,201011176287.01.0,0.0,1.0,130.465,1.0,45_64,M,96.0,6.0,afternoon,0.0,3.0,rear_end,possible,5.0,9.0,1.0,roadway,0.0,0.0,2010.0,0.0,25_35,98.0,13.0,2.0,2,26.0,0
3825,3825,201011176287.0,0,201011176287.02.0,0.0,1.0,130.465,1.0,35_44,M,96.0,6.0,afternoon,0.0,3.0,rear_end,possible,5.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,29.0,24.0,2.0,1,26.0,0
3826,3826,201011176287.0,0,201011176287.03.0,97.0,1.0,130.465,1.0,15_24,F,96.0,6.0,afternoon,0.0,3.0,rear_end,possible,5.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,28.0,20.0,2.0,1,26.0,1
3827,3827,201011176297.0,0,201011176297.01.0,0.0,1.0,300.07,1.0,45_64,M,96.0,7.0,afternoon_rush,0.0,3.0,rear_end,none,27.0,9.0,3.0,roadway,2.0,0.0,2010.0,0.0,35_45,33.0,12.0,2.0,3,26.0,0
3828,3828,201011176297.0,0,201011176297.02.0,3.0,1.0,300.07,1.0,15_24,F,96.0,7.0,afternoon_rush,0.0,3.0,rear_end,none,27.0,9.0,3.0,roadway,2.0,0.0,2010.0,998.0,35_45,33.0,6.0,2.0,3,26.0,1
3829,3829,201011176315.0,0,201011176315.01.0,97.0,1.0,52.18600000000001,1.0,15_24,F,96.0,3.0,afternoon_rush,0.0,3.0,rear_end,non_incap,8.0,9.0,3.0,roadway,2.0,0.0,2010.0,998.0,45_55,20.0,37.0,2.0,3,32.0,1
3830,3830,201011176315.0,0,201011176315.02.0,0.0,1.0,52.18600000000001,1.0,45_64,M,96.0,3.0,afternoon_rush,0.0,3.0,rear_end,non_incap,8.0,9.0,3.0,roadway,2.0,0.0,2010.0,0.0,45_55,21.0,12.0,2.0,1,32.0,0
3831,3831,201011176325.0,0,201011176325.01.0,97.0,1.0,52.18600000000001,1.0,45_64,F,96.0,4.0,night,0.0,3.0,angle,possible,27.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,98.0,14.0,2.0,3,31.0,1
3832,3832,201011176325.0,0,201011176325.02.0,0.0,1.0,52.18600000000001,1.0,15_24,M,96.0,4.0,night,0.0,3.0,angle,possible,27.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,98.0,35.0,2.0,2,31.0,0
3833,3833,201011176327.0,0,201011176327.01.0,0.0,1.0,13.047,1.0,25_34,F,96.0,1.0,night,0.0,3.0,angle,incap,13.0,9.0,2.0,roadway,1.0,0.0,2010.0,998.0,35_45,88.0,35.0,3.0,1,32.0,0
3834,3834,201011176327.0,0,201011176327.02.0,0.0,1.0,13.047,1.0,15_24,M,96.0,1.0,night,0.0,3.0,angle,incap,13.0,9.0,2.0,roadway,1.0,0.0,2010.0,998.0,35_45,89.0,37.0,3.0,1,32.0,0
3835,3835,201011176336.0,0,201011176336.01.0,0.0,1.0,300.07,1.0,25_34,F,96.0,3.0,afternoon,0.0,3.0,angle,none,40.0,9.0,8.0,roadway,0.0,0.0,2010.0,998.0,45_55,79.0,7.0,3.0,2,24.0,0
3836,3836,201011176336.0,0,201011176336.02.0,97.0,1.0,300.07,1.0,over_65,F,96.0,3.0,afternoon,0.0,3.0,angle,none,40.0,9.0,8.0,roadway,0.0,0.0,2010.0,998.0,0.0,78.0,19.0,8.0,1,24.0,1
3837,3837,201011176337.0,0,201011176337.01.0,0.0,1.0,130.465,1.0,15_24,F,96.0,6.0,afternoon,0.0,3.0,head_on,none,31.0,9.0,8.0,roadway,0.0,0.0,2010.0,998.0,25_35,69.0,52.0,2.0,1,32.0,0
3838,3838,201011176337.0,0,201011176337.02.0,0.0,1.0,130.465,1.0,15_24,F,96.0,6.0,afternoon,0.0,3.0,head_on,none,31.0,9.0,8.0,roadway,0.0,0.0,2010.0,998.0,25_35,68.0,20.0,2.0,1,32.0,0
3839,3839,201011176366.0,0,201011176366.01.0,0.0,1.0,121.59299999999999,1.0,35_44,F,96.0,5.0,afternoon,0.0,1.0,rear_end,none,54.0,9.0,3.0,roadway,7.0,0.0,2010.0,0.0,15_25,21.0,37.0,2.0,1,26.0,0
3840,3840,201011176366.0,0,201011176366.02.0,98.0,1.0,121.59299999999999,1.0,45_64,F,96.0,5.0,afternoon,0.0,1.0,rear_end,none,54.0,9.0,3.0,roadway,7.0,0.0,2010.0,998.0,15_25,20.0,6.0,2.0,1,26.0,1
3841,3841,201011176367.0,0,201011176367.01.0,0.0,1.0,121.59299999999999,1.0,15_24,M,96.0,5.0,afternoon_rush,0.0,1.0,rear_end,possible,0.0,9.0,3.0,roadway,3.0,0.0,2010.0,0.0,25_35,22.0,12.0,2.0,1,26.0,0
3842,3842,201011176367.0,0,201011176367.02.0,97.0,1.0,121.59299999999999,1.0,15_24,M,96.0,5.0,afternoon_rush,0.0,1.0,rear_end,possible,0.0,9.0,3.0,roadway,3.0,0.0,2010.0,998.0,25_35,20.0,18.0,2.0,1,26.0,1
3843,3843,201011176368.0,0,201011176368.01.0,0.0,1.0,243.187,1.0,45_64,F,96.0,5.0,afternoon_rush,0.0,1.0,rear_end,none,50.0,9.0,3.0,roadway,7.0,0.0,2010.0,0.0,45_55,98.0,12.0,1.0,1,26.0,0
3844,3844,201011176368.0,0,201011176368.02.0,0.0,1.0,243.187,1.0,25_34,M,96.0,5.0,afternoon_rush,0.0,1.0,rear_end,none,50.0,9.0,3.0,roadway,7.0,0.0,2010.0,0.0,45_55,21.0,54.0,1.0,1,26.0,0
3845,3845,201011176368.0,0,201011176368.03.0,97.0,1.0,243.187,1.0,45_64,M,96.0,5.0,afternoon_rush,0.0,1.0,rear_end,none,50.0,9.0,3.0,roadway,7.0,0.0,2010.0,998.0,45_55,20.0,12.0,1.0,1,26.0,1
3846,3846,201011176369.0,0,201011176369.01.0,0.0,1.0,121.59299999999999,1.0,over_65,M,96.0,6.0,afternoon_rush,0.0,1.0,rear_end,non_incap,32.0,9.0,3.0,roadway,1.0,0.0,2010.0,998.0,25_35,20.0,35.0,2.0,1,32.0,0
3847,3847,201011176369.0,0,201011176369.02.0,0.0,1.0,121.59299999999999,1.0,35_44,F,96.0,6.0,afternoon_rush,0.0,1.0,rear_end,non_incap,32.0,9.0,3.0,roadway,1.0,0.0,2010.0,0.0,25_35,21.0,2.0,2.0,2,32.0,0
3848,3848,201011176369.0,0,201011176369.03.0,0.0,1.0,121.59299999999999,1.0,25_34,M,96.0,6.0,afternoon_rush,0.0,1.0,rear_end,non_incap,32.0,9.0,3.0,roadway,1.0,0.0,2010.0,998.0,45_55,98.0,12.0,2.0,U/K,32.0,0
3849,3849,201011176377.0,0,201011176377.01.0,96.0,1.0,135.684,1.0,over_65,F,96.0,5.0,afternoon,0.0,1.0,angle,none,24.0,9.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,87.0,14.0,2.0,1,23.0,0
3850,3850,201011176377.0,0,201011176377.02.0,96.0,1.0,135.684,1.0,15_24,M,96.0,5.0,afternoon,0.0,1.0,angle,none,24.0,9.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,86.0,6.0,8.0,2,23.0,0
3851,3851,201011176378.0,0,201011176378.01.0,0.0,1.0,305.288,1.0,25_34,F,96.0,6.0,afternoon,0.0,1.0,angle,none,53.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,35_45,83.0,20.0,2.0,1,21.0,0
3852,3852,201011176378.0,0,201011176378.02.0,0.0,1.0,305.288,1.0,over_65,M,96.0,6.0,afternoon,0.0,1.0,angle,none,53.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,82.0,23.0,8.0,1,21.0,0
3853,3853,201011176382.0,0,201011176382.01.0,0.0,1.0,298.504,1.0,15_24,M,96.0,6.0,night,0.0,8.0,not_motor_vehicle,none,50.0,9.0,3.0,roadside,1.0,0.0,2010.0,998.0,35_45,3.0,49.0,2.0,2,55.0,0
3854,3854,201011176390.0,0,201011176390.01.0,0.0,1.0,130.465,1.0,15_24,M,96.0,2.0,afternoon,0.0,2.0,rear_end,none,6.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,29.0,37.0,2.0,1,26.0,0
3855,3855,201011176390.0,0,201011176390.02.0,97.0,1.0,130.465,1.0,25_34,M,96.0,2.0,afternoon,0.0,2.0,rear_end,none,6.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,28.0,20.0,2.0,2,26.0,1
3856,3856,201011176390.0,0,201011176390.03.0,0.0,1.0,130.465,1.0,35_44,F,96.0,2.0,afternoon,0.0,2.0,rear_end,none,6.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,98.0,24.0,2.0,2,26.0,0
3857,3857,201011176400.0,0,201011176400.01.0,0.0,1.0,300.07,1.0,25_34,M,96.0,2.0,afternoon_rush,0.0,2.0,side_swipe,none,0.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,44.0,55.0,2.0,1,83.0,0
3858,3858,201011176400.0,0,201011176400.02.0,97.0,1.0,300.07,1.0,15_24,M,96.0,2.0,afternoon_rush,0.0,2.0,side_swipe,none,0.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,45.0,20.0,2.0,2,83.0,1
3859,3859,201011176403.0,0,201011176403.01.0,0.0,1.0,13.047,1.0,45_64,M,96.0,2.0,afternoon,0.0,2.0,rear_end,none,48.0,9.0,1.0,roadway,0.0,0.0,2010.0,0.0,35_45,21.0,51.0,2.0,1,26.0,0
3860,3860,201011176403.0,0,201011176403.02.0,0.0,1.0,13.047,1.0,over_65,M,96.0,2.0,afternoon,0.0,2.0,rear_end,none,48.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,20.0,12.0,2.0,1,26.0,0
3861,3861,201011176406.0,1,201011176406.01.0,97.0,1.0,13.047,1.0,25_34,F,96.0,2.0,late_night,0.0,2.0,not_motor_vehicle,non_incap,54.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,13.0,49.0,2.0,1,31.0,1
3862,3862,201011176439.0,0,201011176439.01.0,0.0,1.0,130.465,1.0,15_24,F,96.0,6.0,afternoon_rush,0.0,3.0,angle,possible,52.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,98.0,12.0,2.0,1,32.0,0
3863,3863,201011176439.0,0,201011176439.02.0,97.0,1.0,130.465,1.0,35_44,F,96.0,6.0,afternoon_rush,0.0,3.0,angle,possible,52.0,9.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,98.0,51.0,2.0,2,55.0,1
3864,3864,201011176446.0,0,201011176446.01.0,0.0,1.0,13.047,1.0,25_34,M,96.0,4.0,late_night,0.0,3.0,angle,incap,5.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,35_45,85.0,20.0,2.0,1,32.0,0
3865,3865,201011176446.0,0,201011176446.02.0,0.0,1.0,13.047,1.0,25_34,M,97.0,4.0,late_night,0.0,3.0,angle,incap,5.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,15_25,85.0,12.0,8.0,1,32.0,0
3866,3866,201011176467.0,0,201011176467.01.0,0.0,1.0,300.07,1.0,45_64,M,0.0,7.0,late_night,0.0,3.0,not_motor_vehicle,none,17.0,10.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,15.0,47.0,2.0,1,32.0,0
3867,3867,201011176489.0,0,201011176489.01.0,0.0,1.0,130.465,1.0,15_24,M,96.0,7.0,afternoon_rush,0.0,3.0,angle,non_incap,47.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,25_35,69.0,62.0,2.0,2,32.0,0
3868,3868,201011176489.0,0,201011176489.02.0,0.0,1.0,130.465,1.0,45_64,M,17.0,7.0,afternoon_rush,0.0,3.0,angle,non_incap,47.0,9.0,2.0,roadway,2.0,0.0,2010.0,998.0,25_35,68.0,19.0,2.0,1,32.0,0
3869,3869,201011176509.0,0,201011176509.01.0,0.0,1.0,52.18600000000001,1.0,25_34,M,96.0,2.0,morning_rush,0.0,3.0,angle,non_incap,22.0,9.0,2.0,roadway,1.0,0.0,2010.0,998.0,35_45,79.0,49.0,2.0,1,32.0,0
3870,3870,201011176509.0,0,201011176509.02.0,1.0,1.0,52.18600000000001,1.0,over_65,F,96.0,2.0,morning_rush,0.0,3.0,angle,non_incap,22.0,9.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,78.0,55.0,2.0,1,32.0,1
3871,3871,201011176517.0,0,201011176517.01.0,0.0,1.0,13.047,1.0,15_24,F,97.0,4.0,afternoon_rush,0.0,3.0,not_motor_vehicle,incap,42.0,9.0,1.0,median,0.0,0.0,2010.0,998.0,35_45,6.0,20.0,2.0,1,55.0,0
3872,3872,201011176526.0,0,201011176526.01.0,0.0,1.0,130.465,1.0,15_24,M,96.0,2.0,afternoon,0.0,2.0,not_motor_vehicle,none,29.0,9.0,1.0,roadside,0.0,0.0,2010.0,998.0,35_45,2.0,49.0,2.0,1,55.0,0
3873,3873,201011176546.0,0,201011176546.01.0,0.0,1.0,52.18600000000001,1.0,15_24,F,96.0,3.0,afternoon_rush,0.0,2.0,rear_end,possible,52.0,9.0,3.0,roadway,1.0,0.0,2010.0,0.0,35_45,22.0,37.0,2.0,1,26.0,0
3874,3874,201011176546.0,0,201011176546.02.0,0.0,1.0,52.18600000000001,1.0,15_24,F,96.0,3.0,afternoon_rush,0.0,2.0,rear_end,possible,52.0,9.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,20.0,34.0,2.0,1,26.0,0
3875,3875,201011176550.0,0,201011176550.01.0,0.0,1.0,130.465,1.0,15_24,F,96.0,5.0,late_night,0.0,2.0,not_motor_vehicle,none,39.0,9.0,1.0,roadside,0.0,0.0,2010.0,998.0,35_45,8.0,48.0,2.0,2,55.0,0
3876,3876,201011176563.0,0,201011176563.01.0,0.0,1.0,300.07,1.0,15_24,F,96.0,5.0,afternoon,0.0,3.0,angle,none,8.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,25_35,70.0,35.0,4.0,1,24.0,0
3877,3877,201011176563.0,0,201011176563.02.0,0.0,1.0,300.07,1.0,over_65,F,96.0,5.0,afternoon,0.0,3.0,angle,none,8.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,25_35,71.0,24.0,4.0,1,24.0,0
3878,3878,201011176566.0,0,201011176566.01.0,99.0,1.0,52.18600000000001,1.0,over_65,M,96.0,5.0,afternoon,0.0,3.0,not_motor_vehicle,possible,28.0,10.0,1.0,roadside,0.0,0.0,2010.0,998.0,15_25,7.0,48.0,8.0,1,55.0,0
3879,3879,201011176596.0,0,201011176596.01.0,0.0,1.0,300.07,1.0,25_34,M,96.0,7.0,morning_rush,0.0,3.0,rear_end,none,34.0,10.0,3.0,roadway,1.0,0.0,2010.0,0.0,25_35,21.0,35.0,2.0,1,26.0,0
3880,3880,201011176596.0,0,201011176596.02.0,0.0,1.0,300.07,1.0,45_64,F,96.0,7.0,morning_rush,0.0,3.0,rear_end,none,34.0,10.0,3.0,roadway,1.0,0.0,2010.0,0.0,25_35,98.0,20.0,2.0,1,32.0,0
3881,3881,201011176596.0,0,201011176596.03.0,1.0,1.0,300.07,1.0,U/K,F,95.0,7.0,morning_rush,0.0,3.0,rear_end,none,34.0,10.0,3.0,roadway,1.0,0.0,2010.0,998.0,25_35,20.0,7.0,2.0,1,26.0,1
3882,3882,201011176600.0,0,201011176600.01.0,0.0,1.0,52.18600000000001,1.0,45_64,M,96.0,7.0,night,0.0,3.0,not_motor_vehicle,non_incap,41.0,10.0,1.0,pking_zone,0.0,0.0,2010.0,998.0,15_25,11.0,37.0,8.0,1,32.0,0
3883,3883,201011176613.0,0,201011176613.01.0,0.0,1.0,13.047,1.0,15_24,M,96.0,1.0,late_night,0.0,2.0,head_on,incap,56.0,10.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,51.0,55.0,4.0,2,32.0,0
3884,3884,201011176613.0,0,201011176613.02.0,0.0,1.0,13.047,1.0,15_24,F,97.0,1.0,late_night,0.0,2.0,head_on,incap,56.0,10.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,50.0,49.0,4.0,1,55.0,0
3885,3885,201011176613.0,0,201011176613.03.0,97.0,1.0,13.047,1.0,15_24,F,96.0,1.0,late_night,0.0,2.0,head_on,incap,56.0,10.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,98.0,24.0,4.0,2,23.0,1
3886,3886,201011176617.0,0,201011176617.01.0,0.0,1.0,52.18600000000001,1.0,15_24,M,96.0,2.0,afternoon,0.0,2.0,rear_end,possible,42.0,10.0,2.0,roadway,2.0,0.0,2010.0,0.0,35_45,21.0,12.0,2.0,1,26.0,0
3887,3887,201011176617.0,0,201011176617.02.0,97.0,1.0,52.18600000000001,1.0,15_24,M,96.0,2.0,afternoon,0.0,2.0,rear_end,possible,42.0,10.0,2.0,roadway,2.0,0.0,2010.0,998.0,35_45,20.0,20.0,2.0,2,26.0,1
3888,3888,201011176623.0,0,201011176623.01.0,0.0,1.0,130.465,1.0,45_64,M,95.0,6.0,afternoon,0.0,2.0,angle,none,35.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,89.0,20.0,2.0,1,31.0,0
3889,3889,201011176623.0,0,201011176623.02.0,97.0,1.0,130.465,1.0,U/K,M,95.0,6.0,afternoon,0.0,2.0,angle,none,35.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,88.0,23.0,2.0,1,31.0,1
3890,3890,201011176634.0,0,201011176634.01.0,0.0,1.0,300.07,1.0,35_44,M,96.0,7.0,night,0.0,2.0,rear_end,none,18.0,10.0,3.0,roadway,7.0,0.0,2010.0,0.0,N/R,23.0,12.0,8.0,2,26.0,0
3891,3891,201011176634.0,0,201011176634.02.0,99.0,1.0,300.07,1.0,U/K,M,96.0,7.0,night,0.0,2.0,rear_end,none,18.0,10.0,3.0,roadway,7.0,0.0,2010.0,999.0,N/R,20.0,99.0,8.0,1,26.0,0
3892,3892,201011176636.0,0,201011176636.01.0,0.0,1.0,52.18600000000001,1.0,35_44,M,96.0,6.0,late_night,0.0,2.0,not_motor_vehicle,possible,17.0,10.0,3.0,roadside,2.0,0.0,2010.0,998.0,35_45,1.0,7.0,4.0,1,55.0,0
3893,3893,201011176642.0,0,201011176642.01.0,0.0,1.0,296.808,1.0,25_34,M,96.0,6.0,afternoon_rush,0.0,8.0,angle,possible,20.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,82.0,49.0,8.0,2,28.0,0
3894,3894,201011176642.0,0,201011176642.02.0,0.0,1.0,296.808,1.0,over_65,F,96.0,6.0,afternoon_rush,0.0,8.0,angle,possible,20.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,83.0,14.0,8.0,1,28.0,0
3895,3895,201011176644.0,0,201011176644.01.0,0.0,1.0,118.723,1.0,15_24,M,96.0,6.0,afternoon,0.0,8.0,angle,none,14.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,25_35,83.0,35.0,8.0,1,22.0,0
3896,3896,201011176644.0,0,201011176644.02.0,0.0,1.0,118.723,1.0,45_64,M,96.0,6.0,afternoon,0.0,8.0,angle,none,14.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,82.0,12.0,8.0,1,22.0,0
3897,3897,201011176666.0,0,201011176666.01.0,97.0,1.0,13.047,1.0,45_64,M,96.0,5.0,morning_rush,0.0,2.0,side_swipe,possible,26.0,9.0,3.0,roadway,1.0,0.0,2010.0,998.0,45_55,48.0,23.0,4.0,1,62.0,1
3898,3898,201011176666.0,0,201011176666.02.0,0.0,1.0,13.047,1.0,45_64,F,96.0,5.0,morning_rush,0.0,2.0,side_swipe,possible,26.0,9.0,3.0,roadway,1.0,0.0,2010.0,0.0,45_55,98.0,37.0,4.0,1,23.0,0
3899,3899,201011176666.0,0,201011176666.03.0,0.0,1.0,13.047,1.0,35_44,F,96.0,5.0,morning_rush,0.0,2.0,side_swipe,possible,26.0,9.0,3.0,roadway,1.0,0.0,2010.0,0.0,45_55,48.0,7.0,4.0,1,62.0,0
3900,3900,201011176686.0,0,201011176686.01.0,0.0,1.0,300.07,1.0,25_34,M,96.0,2.0,afternoon_rush,0.0,2.0,rear_end,none,16.0,10.0,3.0,roadway,7.0,0.0,2010.0,998.0,35_45,31.0,22.0,1.0,2,26.0,0
3902,3902,201011176690.0,0,201011176690.01.0,0.0,1.0,13.047,1.0,15_24,M,96.0,2.0,afternoon,0.0,2.0,rear_end,none,14.0,10.0,8.0,roadway,0.0,0.0,2010.0,0.0,35_45,22.0,18.0,2.0,1,26.0,0
3903,3903,201011176690.0,0,201011176690.02.0,0.0,1.0,13.047,1.0,25_34,M,96.0,2.0,afternoon,0.0,2.0,rear_end,none,14.0,10.0,8.0,roadway,0.0,0.0,2010.0,998.0,35_45,20.0,84.0,2.0,3,26.0,0
3904,3904,201011176691.0,0,201011176691.01.0,96.0,1.0,135.684,1.0,over_65,F,96.0,4.0,afternoon,0.0,1.0,angle,non_incap,55.0,10.0,2.0,roadway,2.0,0.0,2010.0,998.0,35_45,68.0,55.0,6.0,1,23.0,0
3905,3905,201011176691.0,0,201011176691.02.0,96.0,1.0,135.684,1.0,35_44,F,96.0,4.0,afternoon,0.0,1.0,angle,non_incap,55.0,10.0,2.0,roadway,2.0,0.0,2010.0,998.0,35_45,69.0,55.0,6.0,1,23.0,0
3906,3906,201011176701.0,0,201011176701.01.0,0.0,1.0,52.18600000000001,1.0,15_24,F,96.0,2.0,afternoon,0.0,2.0,angle,possible,13.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,25_35,87.0,7.0,2.0,2,23.0,0
3907,3907,201011176701.0,0,201011176701.02.0,0.0,1.0,52.18600000000001,1.0,25_34,F,96.0,2.0,afternoon,0.0,2.0,angle,possible,13.0,10.0,2.0,roadway,1.0,0.0,2010.0,998.0,25_35,86.0,9.0,2.0,1,23.0,0
